Team_away, Conf_away, AjdEM_away, AdjO_away, AdjD_away, AdjT_away, Luck_away, SOS_AdjEM_away, SOS_OppO_away, SOS_OppD_away, NCSOS_AdjEM_away,Team_home, Conf_home, AjdEM_home, AdjO_home, AdjD_home, AdjT_home, Luck_home, SOS_AdjEM_home, SOS_OppO_home, SOS_OppD_home, NCSOS_AdjEM_home,Date,Away_Team,Away_Score,Home_Team,Home_Score,Spread,Total
Hartford,AE,-10.05,101.1,111.2,67.2,-0.05,-7.77,98.9,106.7,-5.32,UNLV,MWC,8.79,107.5,98.7,66.2,-0.02,4.22,104.1,99.9,1.18,2021-12-11,Hartford,78.0,UNLV,95.0,-17.0,173.0
Hartford,AE,-10.05,101.1,111.2,67.2,-0.05,-7.77,98.9,106.7,-5.32,Wagner,NEC,1.67,101.9,100.3,66.5,0.081,-9.4,97.7,107.1,1.43,2021-11-09,Hartford,59.0,Wagner,77.0,-18.0,136.0
Hartford,AE,-10.05,101.1,111.2,67.2,-0.05,-7.77,98.9,106.7,-5.32,Winthrop,BSth,0.89,105.9,105.0,68.3,0.115,-2.94,100.8,103.7,6.22,2021-12-01,Hartford,75.0,Winthrop,82.0,-7.0,157.0
Hartford,AE,-10.05,101.1,111.2,67.2,-0.05,-7.77,98.9,106.7,-5.32,Appalachian St.,SB,0.26,101.0,100.8,64.5,0.015,-1.01,102.6,103.6,7.01,2021-11-29,Hartford,59.0,Appalachian St.,69.0,-10.0,128.0
Hartford,AE,-10.05,101.1,111.2,67.2,-0.05,-7.77,98.9,106.7,-5.32,Campbell,BSth,-3.46,100.7,104.2,62.4,-0.046,-5.83,98.7,104.5,-1.02,2021-11-12,Hartford,67.0,Campbell,68.0,-1.0,135.0
Hartford,AE,-10.05,101.1,111.2,67.2,-0.05,-7.77,98.9,106.7,-5.32,UMBC,AE,-6.01,103.8,109.8,68.3,0.044,-7.19,99.8,107.0,-2.66,2022-02-09,Hartford,64.0,UMBC,68.0,-4.0,132.0
Hartford,AE,-10.05,101.1,111.2,67.2,-0.05,-7.77,98.9,106.7,-5.32,UMBC,AE,-6.01,103.8,109.8,68.3,0.044,-7.19,99.8,107.0,-2.66,2022-03-09,Hartford,60.0,UMBC,80.0,-20.0,140.0
Hartford,AE,-10.05,101.1,111.2,67.2,-0.05,-7.77,98.9,106.7,-5.32,New Hampshire,AE,-6.32,103.0,109.4,62.3,-0.022,-8.32,98.6,106.9,-2.53,2022-02-02,Hartford,64.0,New Hampshire,70.0,-6.0,134.0
Hartford,AE,-10.05,101.1,111.2,67.2,-0.05,-7.77,98.9,106.7,-5.32,UMass Lowell,AE,-6.7,96.2,102.9,67.5,-0.063,-7.13,100.0,107.1,-2.22,2022-02-07,Hartford,75.0,UMass Lowell,85.0,-10.0,160.0
Hartford,AE,-10.05,101.1,111.2,67.2,-0.05,-7.77,98.9,106.7,-5.32,Stony Brook,AE,-6.77,104.1,110.9,68.2,0.099,-6.65,99.4,106.0,-1.28,2022-02-19,Hartford,82.0,Stony Brook,88.0,-6.0,170.0
Hartford,AE,-10.05,101.1,111.2,67.2,-0.05,-7.77,98.9,106.7,-5.32,Binghamton,AE,-10.76,94.9,105.6,67.1,-0.004,-6.47,100.5,107.0,-3.08,2022-01-24,Hartford,64.0,Binghamton,74.0,-10.0,138.0
Hartford,AE,-10.05,101.1,111.2,67.2,-0.05,-7.77,98.9,106.7,-5.32,Army,Pat,-11.12,96.5,107.6,68.8,0.025,-8.42,98.6,107.1,-3.99,2021-11-13,Hartford,79.0,Army,86.0,-7.0,165.0
Hartford,AE,-10.05,101.1,111.2,67.2,-0.05,-7.77,98.9,106.7,-5.32,Merrimack,NEC,-11.55,94.2,105.7,62.2,0.06,-7.61,99.0,106.6,-1.8,2021-11-23,Hartford,60.0,Merrimack,75.0,-15.0,135.0
Hartford,AE,-10.05,101.1,111.2,67.2,-0.05,-7.77,98.9,106.7,-5.32,Sacred Heart,NEC,-14.17,101.3,115.5,67.4,-0.027,-8.67,97.8,106.5,-5.41,2021-12-22,Hartford,78.0,Sacred Heart,71.0,7.0,149.0
Hartford,AE,-10.05,101.1,111.2,67.2,-0.05,-7.77,98.9,106.7,-5.32,St. Francis NY,NEC,-14.21,94.7,108.9,66.6,-0.037,-7.83,98.5,106.3,-1.67,2021-12-05,Hartford,68.0,St. Francis NY,55.0,13.0,123.0
Hartford,AE,-10.05,101.1,111.2,67.2,-0.05,-7.77,98.9,106.7,-5.32,NJIT,AE,-18.31,89.4,107.7,66.0,0.092,-7.03,100.0,107.0,-6.65,2022-02-12,Hartford,65.0,NJIT,49.0,16.0,114.0
Hartford,AE,-10.05,101.1,111.2,67.2,-0.05,-7.77,98.9,106.7,-5.32,Maine,AE,-22.06,92.2,114.3,66.2,-0.048,-5.75,99.9,105.7,1.33,2022-01-31,Hartford,78.0,Maine,66.0,12.0,144.0
Radford,BSth,-10.2,95.3,105.5,64.1,0.023,-3.27,100.9,104.2,5.57,Virginia Tech,ACC,18.86,115.0,96.1,63.3,-0.062,7.88,107.4,99.5,-0.53,2021-11-15,Radford,39.0,Virginia Tech,65.0,-26.0,104.0
Radford,BSth,-10.2,95.3,105.5,64.1,0.023,-3.27,100.9,104.2,5.57,Davidson,A10,14.85,116.8,101.9,64.7,-0.02,1.72,102.7,100.9,-1.98,2021-12-18,Radford,54.0,Davidson,74.0,-20.0,128.0
Radford,BSth,-10.2,95.3,105.5,64.1,0.023,-3.27,100.9,104.2,5.57,West Virginia,B12,11.76,108.3,96.6,68.0,-0.001,12.52,108.4,95.9,-0.37,2021-12-04,Radford,51.0,West Virginia,67.0,-16.0,118.0
Radford,BSth,-10.2,95.3,105.5,64.1,0.023,-3.27,100.9,104.2,5.57,Virginia,ACC,11.23,107.6,96.4,59.5,0.025,7.03,107.3,100.2,-4.06,2021-11-12,Radford,52.0,Virginia,73.0,-21.0,125.0
Radford,BSth,-10.2,95.3,105.5,64.1,0.023,-3.27,100.9,104.2,5.57,Furman,SC,11.02,113.9,102.9,64.8,-0.072,-0.23,104.0,104.3,1.26,2021-11-19,Radford,64.0,Furman,81.0,-17.0,145.0
Radford,BSth,-10.2,95.3,105.5,64.1,0.023,-3.27,100.9,104.2,5.57,Longwood,BSth,2.22,105.9,103.7,66.1,0.115,-7.31,98.7,106.0,-7.2,2022-02-23,Radford,66.0,Longwood,71.0,-5.0,137.0
Radford,BSth,-10.2,95.3,105.5,64.1,0.023,-3.27,100.9,104.2,5.57,Gardner Webb,BSth,0.22,96.6,96.4,67.4,-0.029,-4.14,101.5,105.6,2.79,2022-01-29,Radford,42.0,Gardner Webb,61.0,-19.0,103.0
Radford,BSth,-10.2,95.3,105.5,64.1,0.023,-3.27,100.9,104.2,5.57,Navy,Pat,-1.19,95.3,96.5,64.7,0.037,-6.87,100.3,107.1,3.83,2021-11-20,Radford,33.0,Navy,47.0,-14.0,80.0
Radford,BSth,-10.2,95.3,105.5,64.1,0.023,-3.27,100.9,104.2,5.57,Campbell,BSth,-3.46,100.7,104.2,62.4,-0.046,-5.83,98.7,104.5,-1.02,2022-01-15,Radford,58.0,Campbell,70.0,-12.0,128.0
Radford,BSth,-10.2,95.3,105.5,64.1,0.023,-3.27,100.9,104.2,5.57,George Washington,A10,-4.46,99.3,103.8,68.9,0.043,0.45,103.0,102.5,-3.98,2021-12-13,Radford,58.0,George Washington,67.0,-9.0,125.0
Radford,BSth,-10.2,95.3,105.5,64.1,0.023,-3.27,100.9,104.2,5.57,James Madison,CAA,-4.66,102.6,107.3,68.8,0.076,-0.97,102.8,103.8,-0.08,2021-12-11,Radford,70.0,James Madison,79.0,-9.0,149.0
Radford,BSth,-10.2,95.3,105.5,64.1,0.023,-3.27,100.9,104.2,5.57,High Point,BSth,-6.16,98.4,104.5,66.5,-0.025,-3.83,100.7,104.5,3.96,2022-01-26,Radford,58.0,High Point,63.0,-5.0,121.0
Radford,BSth,-10.2,95.3,105.5,64.1,0.023,-3.27,100.9,104.2,5.57,USC Upstate,BSth,-8.05,102.2,110.3,68.6,0.067,-3.25,100.6,103.9,3.49,2022-01-06,Radford,82.0,USC Upstate,77.0,5.0,159.0
Radford,BSth,-10.2,95.3,105.5,64.1,0.023,-3.27,100.9,104.2,5.57,North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,2022-02-26,Radford,62.0,North Carolina A&T,53.0,9.0,115.0
Radford,BSth,-10.2,95.3,105.5,64.1,0.023,-3.27,100.9,104.2,5.57,Hampton,BSth,-15.02,90.6,105.6,69.1,0.07,-5.46,99.0,104.5,-3.05,2022-02-12,Radford,60.0,Hampton,54.0,6.0,114.0
Bowling Green,MAC,-10.22,102.8,113.0,72.8,-0.011,-5.5,101.1,106.6,-8.17,Ohio St.,B10,16.24,115.5,99.3,65.0,-0.017,9.83,108.3,98.4,2.31,2021-11-15,Bowling Green,58.0,Ohio St.,89.0,-31.0,147.0
Bowling Green,MAC,-10.22,102.8,113.0,72.8,-0.011,-5.5,101.1,106.6,-8.17,Toledo,MAC,8.04,110.2,102.1,68.8,0.039,-3.93,101.9,105.8,2.05,2022-03-04,Bowling Green,56.0,Toledo,96.0,-40.0,152.0
Bowling Green,MAC,-10.22,102.8,113.0,72.8,-0.011,-5.5,101.1,106.6,-8.17,Akron,MAC,3.62,105.6,102.0,62.1,0.013,-5.13,100.7,105.8,-4.48,2022-02-22,Bowling Green,68.0,Akron,82.0,-14.0,150.0
Bowling Green,MAC,-10.22,102.8,113.0,72.8,-0.011,-5.5,101.1,106.6,-8.17,Buffalo,MAC,3.39,106.9,103.5,71.0,-0.033,-3.45,101.8,105.2,5.36,2022-01-05,Bowling Green,88.0,Buffalo,99.0,-11.0,187.0
Bowling Green,MAC,-10.22,102.8,113.0,72.8,-0.011,-5.5,101.1,106.6,-8.17,Ohio,MAC,3.12,104.2,101.1,67.6,0.034,-5.85,100.8,106.7,-4.56,2022-01-11,Bowling Green,78.0,Ohio,85.0,-7.0,163.0
Bowling Green,MAC,-10.22,102.8,113.0,72.8,-0.011,-5.5,101.1,106.6,-8.17,Kent St.,MAC,1.58,101.6,100.0,66.0,0.056,-3.56,102.4,105.9,0.3,2022-02-08,Bowling Green,68.0,Kent St.,76.0,-8.0,144.0
Bowling Green,MAC,-10.22,102.8,113.0,72.8,-0.011,-5.5,101.1,106.6,-8.17,Miami OH,MAC,-8.17,103.5,111.7,67.7,-0.043,-4.95,100.8,105.8,-3.73,2022-02-12,Bowling Green,78.0,Miami OH,94.0,-16.0,172.0
Bowling Green,MAC,-10.22,102.8,113.0,72.8,-0.011,-5.5,101.1,106.6,-8.17,Ball St.,MAC,-8.39,101.4,109.8,69.9,0.021,-5.4,100.8,106.2,-5.98,2022-01-01,Bowling Green,80.0,Ball St.,81.0,-1.0,161.0
Bowling Green,MAC,-10.22,102.8,113.0,72.8,-0.011,-5.5,101.1,106.6,-8.17,Duquesne,A10,-9.85,98.8,108.7,65.9,-0.047,1.64,103.2,101.5,-4.07,2021-12-01,Bowling Green,78.0,Duquesne,70.0,8.0,148.0
Bowling Green,MAC,-10.22,102.8,113.0,72.8,-0.011,-5.5,101.1,106.6,-8.17,Western Carolina,SC,-11.29,99.0,110.3,68.2,0.074,-0.55,105.0,105.5,-2.74,2021-11-09,Bowling Green,71.0,Western Carolina,79.0,-8.0,150.0
Bowling Green,MAC,-10.22,102.8,113.0,72.8,-0.011,-5.5,101.1,106.6,-8.17,Central Michigan,MAC,-13.77,96.2,110.0,67.5,-0.001,-1.74,103.4,105.1,2.93,2022-02-01,Bowling Green,74.0,Central Michigan,78.0,-4.0,152.0
Bowling Green,MAC,-10.22,102.8,113.0,72.8,-0.011,-5.5,101.1,106.6,-8.17,Western Michigan,MAC,-15.21,96.9,112.1,64.0,-0.024,-2.48,103.4,105.9,4.56,2022-01-22,Bowling Green,82.0,Western Michigan,75.0,7.0,157.0
Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,0.059,-7.43,98.9,106.3,0.62,Loyola Chicago,MVC,16.52,108.6,92.1,64.7,0.012,3.12,104.7,101.6,3.15,2021-11-20,Illinois Chicago,63.0,Loyola Chicago,80.0,-17.0,143.0
Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,0.059,-7.43,98.9,106.3,0.62,Dayton,A10,14.46,109.1,94.6,63.1,-0.039,2.07,103.7,101.6,-1.86,2021-11-09,Illinois Chicago,54.0,Dayton,64.0,-10.0,118.0
Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,0.059,-7.43,98.9,106.3,0.62,Hawaii,BW,0.06,101.6,101.5,65.2,-0.01,-4.44,99.8,104.3,-5.4,2021-11-25,Illinois Chicago,80.0,Hawaii,88.0,-8.0,168.0
Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,0.059,-7.43,98.9,106.3,0.62,Wright St.,Horz,-0.28,106.3,106.6,68.9,0.003,-6.76,100.2,107.0,-0.23,2022-01-06,Illinois Chicago,72.0,Wright St.,90.0,-18.0,162.0
Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,0.059,-7.43,98.9,106.3,0.62,Oakland,Horz,-1.31,102.9,104.2,67.4,0.022,-4.65,101.4,106.0,8.53,2022-01-29,Illinois Chicago,74.0,Oakland,81.0,-7.0,155.0
Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,0.059,-7.43,98.9,106.3,0.62,Cleveland St.,Horz,-1.98,103.3,105.3,67.8,-0.015,-7.97,99.2,107.1,0.26,2022-02-10,Illinois Chicago,76.0,Cleveland St.,75.0,1.0,151.0
Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,0.059,-7.43,98.9,106.3,0.62,Valparaiso,MVC,-2.63,102.7,105.4,65.1,-0.024,0.32,103.2,102.9,-5.49,2021-11-13,Illinois Chicago,74.0,Valparaiso,70.0,4.0,144.0
Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,0.059,-7.43,98.9,106.3,0.62,San Diego,WCC,-5.01,96.3,101.3,65.6,0.09,0.96,103.2,102.3,-3.22,2021-11-26,Illinois Chicago,52.0,San Diego,64.0,-12.0,116.0
Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,0.059,-7.43,98.9,106.3,0.62,Purdue Fort Wayne,Horz,-5.67,98.6,104.3,68.4,0.077,-8.26,99.8,108.1,-7.49,2022-02-12,Illinois Chicago,66.0,Purdue Fort Wayne,73.0,-7.0,139.0
Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,0.059,-7.43,98.9,106.3,0.62,Purdue Fort Wayne,Horz,-5.67,98.6,104.3,68.4,0.077,-8.26,99.8,108.1,-7.49,2022-03-03,Illinois Chicago,72.0,Purdue Fort Wayne,78.0,-6.0,150.0
Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,0.059,-7.43,98.9,106.3,0.62,Youngstown St.,Horz,-7.49,102.8,110.3,66.6,0.002,-9.69,98.1,107.7,-6.97,2022-02-17,Illinois Chicago,79.0,Youngstown St.,88.0,-9.0,167.0
Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,0.059,-7.43,98.9,106.3,0.62,Central Michigan,MAC,-13.77,96.2,110.0,67.5,-0.001,-1.74,103.4,105.1,2.93,2021-12-11,Illinois Chicago,71.0,Central Michigan,67.0,4.0,138.0
Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,0.059,-7.43,98.9,106.3,0.62,Robert Morris,Horz,-15.16,98.4,113.6,66.7,-0.067,-6.28,100.4,106.6,2.68,2022-02-19,Illinois Chicago,96.0,Robert Morris,88.0,8.0,184.0
Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,0.059,-7.43,98.9,106.3,0.62,Milwaukee,Horz,-17.04,91.7,108.8,66.8,-0.047,-8.13,99.4,107.5,-3.67,2022-01-13,Illinois Chicago,81.0,Milwaukee,77.0,4.0,158.0
Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,0.059,-7.43,98.9,106.3,0.62,Milwaukee,Horz,-17.04,91.7,108.8,66.8,-0.047,-8.13,99.4,107.5,-3.67,2022-03-01,Illinois Chicago,80.0,Milwaukee,69.0,11.0,149.0
Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,0.059,-7.43,98.9,106.3,0.62,Green Bay,Horz,-18.52,91.9,110.4,64.7,-0.116,-6.48,99.9,106.4,2.81,2022-01-15,Illinois Chicago,80.0,Green Bay,63.0,17.0,143.0
Illinois Chicago,Horz,-10.52,99.4,109.9,69.2,0.059,-7.43,98.9,106.3,0.62,IUPUI,Horz,-31.57,79.4,110.9,62.3,-0.055,-7.84,99.6,107.5,-4.7,2022-01-10,Illinois Chicago,67.0,IUPUI,65.0,2.0,132.0
San Jose St.,MWC,-10.62,98.9,109.5,65.4,-0.007,4.12,104.7,100.5,-2.71,Texas,B12,20.88,112.5,91.6,63.8,-0.043,10.68,107.7,97.0,-8.15,2021-11-20,San Jose St.,45.0,Texas,79.0,-34.0,124.0
San Jose St.,MWC,-10.62,98.9,109.5,65.4,-0.007,4.12,104.7,100.5,-2.71,San Diego St.,MWC,17.07,103.4,86.3,65.4,-0.003,5.95,105.5,99.6,2.56,2022-02-25,San Jose St.,52.0,San Diego St.,77.0,-25.0,129.0
San Jose St.,MWC,-10.62,98.9,109.5,65.4,-0.007,4.12,104.7,100.5,-2.71,Boise St.,MWC,15.14,107.5,92.4,64.4,0.029,5.47,104.8,99.3,0.55,2022-02-05,San Jose St.,60.0,Boise St.,76.0,-16.0,136.0
San Jose St.,MWC,-10.62,98.9,109.5,65.4,-0.007,4.12,104.7,100.5,-2.71,Utah St.,MWC,12.63,109.8,97.1,66.8,-0.133,4.59,104.8,100.2,3.3,2022-02-03,San Jose St.,62.0,Utah St.,78.0,-16.0,140.0
San Jose St.,MWC,-10.62,98.9,109.5,65.4,-0.007,4.12,104.7,100.5,-2.71,Wyoming,MWC,11.94,109.1,97.2,66.1,0.056,4.1,104.7,100.6,-1.05,2022-01-19,San Jose St.,69.0,Wyoming,84.0,-15.0,153.0
San Jose St.,MWC,-10.62,98.9,109.5,65.4,-0.007,4.12,104.7,100.5,-2.71,Fresno St.,MWC,11.14,105.5,94.4,61.8,-0.052,1.32,103.1,101.8,-4.07,2022-01-11,San Jose St.,59.0,Fresno St.,79.0,-20.0,138.0
San Jose St.,MWC,-10.62,98.9,109.5,65.4,-0.007,4.12,104.7,100.5,-2.71,Fresno St.,MWC,11.14,105.5,94.4,61.8,-0.052,1.32,103.1,101.8,-4.07,2022-03-09,San Jose St.,67.0,Fresno St.,69.0,-2.0,136.0
San Jose St.,MWC,-10.62,98.9,109.5,65.4,-0.007,4.12,104.7,100.5,-2.71,UNLV,MWC,8.79,107.5,98.7,66.2,-0.02,4.22,104.1,99.9,1.18,2022-01-22,San Jose St.,62.0,UNLV,70.0,-8.0,132.0
San Jose St.,MWC,-10.62,98.9,109.5,65.4,-0.007,4.12,104.7,100.5,-2.71,Stanford,P12,6.09,105.2,99.1,65.8,0.075,8.67,106.8,98.2,1.52,2021-11-15,San Jose St.,62.0,Stanford,76.0,-14.0,138.0
San Jose St.,MWC,-10.62,98.9,109.5,65.4,-0.007,4.12,104.7,100.5,-2.71,Nevada,MWC,4.55,106.6,102.0,70.2,-0.035,6.9,106.2,99.3,4.11,2022-02-15,San Jose St.,72.0,Nevada,81.0,-9.0,153.0
San Jose St.,MWC,-10.62,98.9,109.5,65.4,-0.007,4.12,104.7,100.5,-2.71,New Mexico,MWC,0.73,106.6,105.9,70.9,-0.04,4.72,104.8,100.1,1.6,2022-01-28,San Jose St.,70.0,New Mexico,86.0,-16.0,156.0
San Jose St.,MWC,-10.62,98.9,109.5,65.4,-0.007,4.12,104.7,100.5,-2.71,Portland,WCC,-0.89,102.7,103.6,69.1,0.045,-1.91,102.0,103.9,-6.58,2021-12-17,San Jose St.,90.0,Portland,78.0,12.0,168.0
San Jose St.,MWC,-10.62,98.9,109.5,65.4,-0.007,4.12,104.7,100.5,-2.71,Cal Baptist,WAC,-4.41,98.8,103.2,67.4,-0.008,-5.02,99.7,104.7,-9.44,2021-11-18,San Jose St.,66.0,Cal Baptist,67.0,-1.0,133.0
San Jose St.,MWC,-10.62,98.9,109.5,65.4,-0.007,4.12,104.7,100.5,-2.71,Air Force,MWC,-8.48,95.5,104.0,63.2,0.068,1.53,103.5,102.0,-8.8,2022-03-01,San Jose St.,54.0,Air Force,58.0,-4.0,112.0
San Jose St.,MWC,-10.62,98.9,109.5,65.4,-0.007,4.12,104.7,100.5,-2.71,Pepperdine,WCC,-9.7,97.4,107.1,69.9,-0.023,3.31,104.1,100.8,-0.66,2021-12-06,San Jose St.,69.0,Pepperdine,82.0,-13.0,151.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,Wake Forest,ACC,15.56,110.7,95.1,70.6,-0.001,4.3,106.3,102.0,-9.39,2021-11-20,North Carolina A&T,63.0,Wake Forest,87.0,-24.0,150.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,UCF,Amer,6.27,106.6,100.3,67.4,0.054,3.68,103.4,99.7,-3.64,2021-12-11,North Carolina A&T,68.0,UCF,83.0,-15.0,151.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,Stanford,P12,6.09,105.2,99.1,65.8,0.075,8.67,106.8,98.2,1.52,2021-11-23,North Carolina A&T,65.0,Stanford,79.0,-14.0,144.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,Longwood,BSth,2.22,105.9,103.7,66.1,0.115,-7.31,98.7,106.0,-7.2,2022-01-26,North Carolina A&T,71.0,Longwood,79.0,-8.0,150.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,Longwood,BSth,2.22,105.9,103.7,66.1,0.115,-7.31,98.7,106.0,-7.2,2022-03-04,North Carolina A&T,65.0,Longwood,79.0,-14.0,144.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,Winthrop,BSth,0.89,105.9,105.0,68.3,0.115,-2.94,100.8,103.7,6.22,2022-02-03,North Carolina A&T,54.0,Winthrop,64.0,-10.0,118.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,Jacksonville,ASun,0.49,100.2,99.7,61.5,0.047,-5.37,101.6,107.0,-3.25,2021-11-13,North Carolina A&T,54.0,Jacksonville,63.0,-9.0,117.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,Gardner Webb,BSth,0.22,96.6,96.4,67.4,-0.029,-4.14,101.5,105.6,2.79,2022-02-05,North Carolina A&T,62.0,Gardner Webb,69.0,-7.0,131.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,UNC Greensboro,SC,-0.66,100.5,101.2,62.2,0.037,-1.42,104.4,105.8,-3.24,2021-11-09,North Carolina A&T,53.0,UNC Greensboro,57.0,-4.0,110.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,East Carolina,Amer,-0.86,102.7,103.5,67.7,0.074,1.11,102.2,101.1,-8.14,2021-12-07,North Carolina A&T,71.0,East Carolina,82.0,-11.0,153.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,East Tennessee St.,SC,-1.25,107.7,108.9,65.3,0.021,1.07,105.2,104.1,4.22,2021-12-14,North Carolina A&T,69.0,East Tennessee St.,67.0,2.0,136.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,UNC Asheville,BSth,-2.97,102.3,105.3,66.8,-0.036,-5.35,100.3,105.6,-0.46,2022-01-19,North Carolina A&T,73.0,UNC Asheville,71.0,2.0,144.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,Campbell,BSth,-3.46,100.7,104.2,62.4,-0.046,-5.83,98.7,104.5,-1.02,2022-02-19,North Carolina A&T,63.0,Campbell,64.0,-1.0,127.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,Howard,MEAC,-5.45,100.3,105.7,70.4,-0.058,-8.66,96.1,104.7,-2.37,2021-12-18,North Carolina A&T,57.0,Howard,79.0,-22.0,136.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,High Point,BSth,-6.16,98.4,104.5,66.5,-0.025,-3.83,100.7,104.5,3.96,2022-01-15,North Carolina A&T,71.0,High Point,78.0,-7.0,149.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,South Florida,Amer,-6.83,90.9,97.7,65.0,-0.015,3.92,104.1,100.2,-3.53,2021-11-15,North Carolina A&T,54.0,South Florida,56.0,-2.0,110.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,Radford,BSth,-10.2,95.3,105.5,64.1,0.023,-3.27,100.9,104.2,5.57,2022-01-08,North Carolina A&T,73.0,Radford,72.0,1.0,145.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,Radford,BSth,-10.2,95.3,105.5,64.1,0.023,-3.27,100.9,104.2,5.57,2022-03-02,North Carolina A&T,78.0,Radford,71.0,7.0,149.0
North Carolina A&T,BSth,-10.76,96.8,107.6,67.4,0.023,-3.19,100.5,103.7,2.74,Hampton,BSth,-15.02,90.6,105.6,69.1,0.07,-5.46,99.0,104.5,-3.05,2022-02-16,North Carolina A&T,82.0,Hampton,93.0,-11.0,175.0
Binghamton,AE,-10.76,94.9,105.6,67.1,-0.004,-6.47,100.5,107.0,-3.08,Connecticut,BE,18.55,113.8,95.3,64.8,-0.038,7.39,105.7,98.3,-3.58,2021-11-20,Binghamton,63.0,Connecticut,87.0,-24.0,150.0
Binghamton,AE,-10.76,94.9,105.6,67.1,-0.004,-6.47,100.5,107.0,-3.08,Vermont,AE,13.2,111.1,97.9,64.9,-0.028,-7.0,99.0,106.0,1.92,2022-02-09,Binghamton,51.0,Vermont,82.0,-31.0,133.0
Binghamton,AE,-10.76,94.9,105.6,67.1,-0.004,-6.47,100.5,107.0,-3.08,Vermont,AE,13.2,111.1,97.9,64.9,-0.028,-7.0,99.0,106.0,1.92,2022-03-09,Binghamton,42.0,Vermont,74.0,-32.0,116.0
Binghamton,AE,-10.76,94.9,105.6,67.1,-0.004,-6.47,100.5,107.0,-3.08,Saint Joseph's,A10,0.6,100.4,99.8,68.0,-0.085,1.85,103.3,101.5,-1.92,2021-12-01,Binghamton,57.0,Saint Joseph's,79.0,-22.0,136.0
Binghamton,AE,-10.76,94.9,105.6,67.1,-0.004,-6.47,100.5,107.0,-3.08,Boston University,Pat,-3.99,105.4,109.4,65.1,0.043,-7.88,97.8,105.7,-4.55,2021-12-04,Binghamton,63.0,Boston University,68.0,-5.0,131.0
Binghamton,AE,-10.76,94.9,105.6,67.1,-0.004,-6.47,100.5,107.0,-3.08,UMBC,AE,-6.01,103.8,109.8,68.3,0.044,-7.19,99.8,107.0,-2.66,2022-03-01,Binghamton,68.0,UMBC,78.0,-10.0,146.0
Binghamton,AE,-10.76,94.9,105.6,67.1,-0.004,-6.47,100.5,107.0,-3.08,New Hampshire,AE,-6.32,103.0,109.4,62.3,-0.022,-8.32,98.6,106.9,-2.53,2022-02-26,Binghamton,62.0,New Hampshire,66.0,-4.0,128.0
